"BA Code","Timestamp (Hour Ending)","Demand (MWh)","Demand Forecast (MWh)","Net Generation (MWh)","Total Interchange (MWh)"
SOCO,"12/18/2024 5 a.m. CST",21745,21391,22232,487
SOCO,"12/18/2024 6 a.m. CST",23451,23206,24159,708
SOCO,"12/18/2024 7 a.m. CST",24849,24584,25660,811
SOCO,"12/18/2024 8 a.m. CST",25081,24824,26066,985
SOCO,"12/18/2024 9 a.m. CST",25089,24802,25990,901
SOCO,"12/18/2024 10 a.m. CST",25015,24715,26001,986
SOCO,"12/18/2024 11 a.m. CST",25156,24606,26159,1003
SOCO,"12/18/2024 12 p.m. CST",25071,24427,26110,1039
SOCO,"12/18/2024 1 p.m. CST",25192,24535,26607,1415
SOCO,"12/18/2024 2 p.m. CST",25193,24547,26665,1472
SOCO,"12/18/2024 3 p.m. CST",25068,24425,26753,1685
SOCO,"12/18/2024 4 p.m. CST",24870,24508,26599,1729
SOCO,"12/18/2024 5 p.m. CST",25273,25083,26939,1666
SOCO,"12/18/2024 6 p.m. CST",26019,25796,27740,1721
SOCO,"12/18/2024 7 p.m. CST",25858,25249,27430,1572
SOCO,"12/18/2024 8 p.m. CST",25442,24844,26858,1416
SOCO,"12/18/2024 9 p.m. CST",24780,24143,26125,1345
SOCO,"12/18/2024 10 p.m. CST",23767,22983,24784,1017
SOCO,"12/18/2024 11 p.m. CST",22599,22228,23141,542
SOCO,"12/19/2024 12 a.m. CST",21904,20710,22380,476
SOCO,"12/19/2024 1 a.m. CST",21648,20450,22419,771
SOCO,"12/19/2024 2 a.m. CST",21335,20119,22521,1186
SOCO,"12/19/2024 3 a.m. CST",21325,20104,22495,1170
SOCO,"12/19/2024 4 a.m. CST",21674,20557,22883,1209
SOCO,"12/19/2024 5 a.m. CST",22537,21709,23967,1430
SOCO,"12/19/2024 6 a.m. CST",23879,23672,25270,1391
SOCO,"12/19/2024 7 a.m. CST",25493,25351,27046,1553
SOCO,"12/19/2024 8 a.m. CST",26033,25812,27783,1750
SOCO,"12/19/2024 9 a.m. CST",26357,26129,28176,1819
SOCO,"12/19/2024 10 a.m. CST",26333,26072,28240,1907
SOCO,"12/19/2024 11 a.m. CST",25921,25638,27537,1616
SOCO,"12/19/2024 12 p.m. CST",25401,25088,27027,1626
SOCO,"12/19/2024 1 p.m. CST",25417,24760,26853,1436
SOCO,"12/19/2024 2 p.m. CST",25129,24475,26712,1583
SOCO,"12/19/2024 3 p.m. CST",25015,24373,26694,1679
SOCO,"12/19/2024 4 p.m. CST",24842,24419,26575,1733
SOCO,"12/19/2024 5 p.m. CST",25621,25438,26907,1286
SOCO,"12/19/2024 6 p.m. CST",26951,26758,27839,888
SOCO,"12/19/2024 7 p.m. CST",27545,27336,28480,935
SOCO,"12/19/2024 8 p.m. CST",27563,27356,28485,922
SOCO,"12/19/2024 9 p.m. CST",27387,27182,28090,703
SOCO,"12/19/2024 10 p.m. CST",26647,26412,27531,884
SOCO,"12/19/2024 11 p.m. CST",25948,25440,26584,636
SOCO,"12/20/2024 12 a.m. CST",25453,24824,25976,523
SOCO,"12/20/2024 1 a.m. CST",25727,24463,26506,779
SOCO,"12/20/2024 2 a.m. CST",25768,24477,26892,1124
SOCO,"12/20/2024 3 a.m. CST",26031,24761,27067,1036
SOCO,"12/20/2024 4 a.m. CST",26232,25449,27298,1066
SOCO,"12/20/2024 5 a.m. CST",27113,26825,28320,1207
SOCO,"12/20/2024 6 a.m. CST",29248,28931,30512,1264
SOCO,"12/20/2024 7 a.m. CST",31112,30863,32334,1222
SOCO,"12/20/2024 8 a.m. CST",31519,31183,32986,1467
SOCO,"12/20/2024 9 a.m. CST",30555,30199,32286,1731
SOCO,"12/20/2024 10 a.m. CST",29173,28767,30998,1825
SOCO,"12/20/2024 11 a.m. CST",28742,27609,30615,1873
SOCO,"12/20/2024 12 p.m. CST",27720,26392,29468,1748
SOCO,"12/20/2024 1 p.m. CST",26998,25702,28753,1755
SOCO,"12/20/2024 2 p.m. CST",26906,25292,28751,1845
SOCO,"12/20/2024 3 p.m. CST",26559,25097,28480,1921
SOCO,"12/20/2024 4 p.m. CST",26601,25633,28822,2221
SOCO,"12/20/2024 5 p.m. CST",27308,27067,29546,2238
SOCO,"12/20/2024 6 p.m. CST",28625,28467,30457,1832
SOCO,"12/20/2024 7 p.m. CST",29092,28923,30726,1634
SOCO,"12/20/2024 8 p.m. CST",29290,29141,30858,1568
SOCO,"12/20/2024 9 p.m. CST",29274,29092,30674,1400
SOCO,"12/20/2024 10 p.m. CST",29018,28832,30571,1553
SOCO,"12/20/2024 11 p.m. CST",28646,28138,29891,1245
SOCO,"12/21/2024 12 a.m. CST",28059,27566,29470,1411
SOCO,"12/21/2024 1 a.m. CST",28099,27167,29156,1057
SOCO,"12/21/2024 2 a.m. CST",28091,27153,29028,937
SOCO,"12/21/2024 3 a.m. CST",28230,27284,29104,874
SOCO,"12/21/2024 4 a.m. CST",28445,27771,29492,1047
SOCO,"12/21/2024 5 a.m. CST",28882,28546,30036,1154
SOCO,"12/21/2024 6 a.m. CST",30022,29708,30657,635
SOCO,"12/21/2024 7 a.m. CST",31330,31104,31934,604
SOCO,"12/21/2024 8 a.m. CST",32216,31877,32941,725
SOCO,"12/21/2024 9 a.m. CST",32105,31588,33078,973
SOCO,"12/21/2024 10 a.m. CST",31066,30562,32343,1277
SOCO,"12/21/2024 11 a.m. CST",30374,29230,31534,1160
SOCO,"12/21/2024 12 p.m. CST",28914,27687,30270,1356
SOCO,"12/21/2024 1 p.m. CST",27752,26561,29268,1516
SOCO,"12/21/2024 2 p.m. CST",26879,25710,28525,1646
SOCO,"12/21/2024 3 p.m. CST",26582,25445,28367,1785
SOCO,"12/21/2024 4 p.m. CST",26747,25836,28473,1726
SOCO,"12/21/2024 5 p.m. CST",27726,27317,29273,1547
SOCO,"12/21/2024 6 p.m. CST",29559,29224,31258,1699
SOCO,"12/21/2024 7 p.m. CST",30175,29933,31699,1524
SOCO,"12/21/2024 8 p.m. CST",30640,30353,31932,1292
SOCO,"12/21/2024 9 p.m. CST",30794,30576,32054,1260
SOCO,"12/21/2024 10 p.m. CST",30735,30403,31778,1043
SOCO,"12/21/2024 11 p.m. CST",30354,30044,31465,1111
SOCO,"12/22/2024 12 a.m. CST",30433,29762,31422,989
SOCO,"12/22/2024 1 a.m. CST",30838,29694,31791,953
SOCO,"12/22/2024 2 a.m. CST",31047,29852,31981,934
SOCO,"12/22/2024 3 a.m. CST",31110,30132,32031,921
SOCO,"12/22/2024 4 a.m. CST",31111,30641,32125,1014
SOCO,"12/22/2024 5 a.m. CST",31759,31348,32980,1221
SOCO,"12/22/2024 6 a.m. CST",32786,32423,33802,1016
SOCO,"12/22/2024 7 a.m. CST",34131,33818,35094,963
SOCO,"12/22/2024 8 a.m. CST",34867,34447,35673,806
SOCO,"12/22/2024 9 a.m. CST",33845,33413,34671,826
SOCO,"12/22/2024 10 a.m. CST",31860,31431,32687,827
SOCO,"12/22/2024 11 a.m. CST",30766,29445,31330,564
SOCO,"12/22/2024 12 p.m. CST",29139,27772,29867,728
SOCO,"12/22/2024 1 p.m. CST",27832,26473,28644,812
SOCO,"12/22/2024 2 p.m. CST",26858,25516,27811,953
SOCO,"12/22/2024 3 p.m. CST",26081,25134,27414,1333
SOCO,"12/22/2024 4 p.m. CST",26089,25440,27749,1660
SOCO,"12/22/2024 5 p.m. CST",27596,26979,29064,1468
SOCO,"12/22/2024 6 p.m. CST",29347,29129,31215,1868
SOCO,"12/22/2024 7 p.m. CST",30212,29925,32037,1825
SOCO,"12/22/2024 8 p.m. CST",30731,30425,32388,1657
SOCO,"12/22/2024 9 p.m. CST",30945,30636,32645,1700
SOCO,"12/22/2024 10 p.m. CST",30609,30309,32039,1430
SOCO,"12/22/2024 11 p.m. CST",30125,29804,31539,1414
SOCO,"12/23/2024 12 a.m. CST",30051,29377,31236,1185
SOCO,"12/23/2024 1 a.m. CST",30073,29237,30852,779
SOCO,"12/23/2024 2 a.m. CST",30326,29348,31099,773
SOCO,"12/23/2024 3 a.m. CST",30319,29722,31015,696
SOCO,"12/23/2024 4 a.m. CST",31003,30404,31354,351
SOCO,"12/23/2024 5 a.m. CST",31899,31401,32032,133
SOCO,"12/23/2024 6 a.m. CST",33541,33009,33868,327
SOCO,"12/23/2024 7 a.m. CST",35153,34676,35462,309
SOCO,"12/23/2024 8 a.m. CST",35604,35045,35853,249
SOCO,"12/23/2024 9 a.m. CST",34535,34020,35474,939
SOCO,"12/23/2024 10 a.m. CST",32705,32300,33644,939
SOCO,"12/23/2024 11 a.m. CST",31157,30603,31883,726
SOCO,"12/23/2024 12 p.m. CST",30171,29053,30822,651
SOCO,"12/23/2024 1 p.m. CST",29127,27827,29772,645
SOCO,"12/23/2024 2 p.m. CST",28149,26860,28900,751
SOCO,"12/23/2024 3 p.m. CST",27649,26375,28472,823
SOCO,"12/23/2024 4 p.m. CST",27773,26506,28619,846
SOCO,"12/23/2024 5 p.m. CST",28269,27713,29132,863
SOCO,"12/23/2024 6 p.m. CST",29478,29269,30493,1015
SOCO,"12/23/2024 7 p.m. CST",30054,29831,31412,1358
SOCO,"12/23/2024 8 p.m. CST",30353,30141,31397,1044
SOCO,"12/23/2024 9 p.m. CST",30281,30055,31004,723
SOCO,"12/23/2024 10 p.m. CST",29806,29620,30265,459
SOCO,"12/23/2024 11 p.m. CST",29148,28850,29461,313
SOCO,"12/24/2024 12 a.m. CST",28509,28234,28737,228
SOCO,"12/24/2024 1 a.m. CST",28416,27788,28557,141
SOCO,"12/24/2024 2 a.m. CST",28693,27718,28778,85
SOCO,"12/24/2024 3 a.m. CST",28904,27889,28839,-65
SOCO,"12/24/2024 4 a.m. CST",29197,28371,29144,-53
SOCO,"12/24/2024 5 a.m. CST",29589,29313,29629,40
SOCO,"12/24/2024 6 a.m. CST",30767,30484,31382,615
SOCO,"12/24/2024 7 a.m. CST",32068,31813,32757,689
SOCO,"12/24/2024 8 a.m. CST",32686,32351,33358,672
SOCO,"12/24/2024 9 a.m. CST",31827,31486,32405,578
SOCO,"12/24/2024 10 a.m. CST",30063,29718,30571,508
SOCO,"12/24/2024 11 a.m. CST",28712,27810,29364,652
SOCO,"12/24/2024 12 p.m. CST",27155,26104,27847,692
SOCO,"12/24/2024 1 p.m. CST",25732,24683,26496,764
SOCO,"12/24/2024 2 p.m. CST",24793,23770,25772,979
SOCO,"12/24/2024 3 p.m. CST",24262,23243,25235,973
SOCO,"12/24/2024 4 p.m. CST",24170,23180,25514,1344
SOCO,"12/24/2024 5 p.m. CST",24424,23908,25666,1242
SOCO,"12/24/2024 6 p.m. CST",25293,25067,26471,1178
SOCO,"12/24/2024 7 p.m. CST",25576,25338,26778,1202
SOCO,"12/24/2024 8 p.m. CST",25854,25614,27032,1178
SOCO,"12/24/2024 9 p.m. CST",25994,25746,27184,1190
SOCO,"12/24/2024 10 p.m. CST",25964,25732,26761,797
SOCO,"12/24/2024 11 p.m. CST",25793,25548,26390,597
SOCO,"12/25/2024 12 a.m. CST",25596,25334,26142,546
SOCO,"12/25/2024 1 a.m. CST",25833,25275,26317,484
SOCO,"12/25/2024 2 a.m. CST",25999,25399,26441,442
SOCO,"12/25/2024 3 a.m. CST",26343,25732,26848,505
SOCO,"12/25/2024 4 a.m. CST",26540,26231,27163,623
SOCO,"12/25/2024 5 a.m. CST",27203,26984,27604,401
SOCO,"12/25/2024 6 a.m. CST",28221,27979,28649,428
SOCO,"12/25/2024 7 a.m. CST",29323,29078,30057,734
SOCO,"12/25/2024 8 a.m. CST",29961,29664,30618,657
SOCO,"12/25/2024 9 a.m. CST",29029,28722,29563,534
SOCO,"12/25/2024 10 a.m. CST",27211,26917,27663,452
SOCO,"12/25/2024 11 a.m. CST",25748,25287,26182,434
SOCO,"12/25/2024 12 p.m. CST",24638,23942,25204,566
SOCO,"12/25/2024 1 p.m. CST",23802,22755,24493,691
SOCO,"12/25/2024 2 p.m. CST",23369,21934,24061,692
SOCO,"12/25/2024 3 p.m. CST",22656,21451,23545,889
SOCO,"12/25/2024 4 p.m. CST",22585,21531,23513,928
SOCO,"12/25/2024 5 p.m. CST",22816,22373,23645,829
SOCO,"12/25/2024 6 p.m. CST",23716,23499,24705,989
SOCO,"12/25/2024 7 p.m. CST",24037,23828,25301,1264
SOCO,"12/25/2024 8 p.m. CST",24265,24046,25728,1463
SOCO,"12/25/2024 9 p.m. CST",24149,23950,25572,1423
SOCO,"12/25/2024 10 p.m. CST",23700,23498,24941,1241
SOCO,"12/25/2024 11 p.m. CST",23047,22851,24074,1027
SOCO,"12/26/2024 12 a.m. CST",22372,22175,23411,1039
SOCO,"12/26/2024 1 a.m. CST",22597,21719,23291,694
SOCO,"12/26/2024 2 a.m. CST",22434,21487,23398,964
SOCO,"12/26/2024 3 a.m. CST",22456,21545,23195,739
SOCO,"12/26/2024 4 a.m. CST",22660,21948,23539,879
SOCO,"12/26/2024 5 a.m. CST",23205,22819,23877,672
SOCO,"12/26/2024 6 a.m. CST",24181,24018,24989,808
SOCO,"12/26/2024 7 a.m. CST",25366,25266,26476,1110
SOCO,"12/26/2024 8 a.m. CST",26260,26074,27229,969
SOCO,"12/26/2024 9 a.m. CST",26978,26775,27820,842
SOCO,"12/26/2024 10 a.m. CST",27344,27112,28004,660
SOCO,"12/26/2024 11 a.m. CST",27338,27110,28022,684
SOCO,"12/26/2024 12 p.m. CST",27034,26783,27578,544
SOCO,"12/26/2024 1 p.m. CST",27364,26431,27761,397
SOCO,"12/26/2024 2 p.m. CST",27113,26138,27426,313
SOCO,"12/26/2024 3 p.m. CST",26844,26035,27389,545
SOCO,"12/26/2024 4 p.m. CST",26477,26256,27251,774
SOCO,"12/26/2024 5 p.m. CST",27332,26985,28097,765
SOCO,"12/26/2024 6 p.m. CST",28121,27824,29060,939
SOCO,"12/26/2024 7 p.m. CST",27967,27631,28800,833
SOCO,"12/26/2024 8 p.m. CST",27579,27230,28308,729
SOCO,"12/26/2024 9 p.m. CST",26868,26539,27643,775
SOCO,"12/26/2024 10 p.m. CST",25764,25581,26935,1171
SOCO,"12/26/2024 11 p.m. CST",24687,24500,25672,985
SOCO,"12/27/2024 12 a.m. CST",24123,23580,25092,969
SOCO,"12/27/2024 1 a.m. CST",23931,22907,24842,911
SOCO,"12/27/2024 2 a.m. CST",23544,22520,24482,938
SOCO,"12/27/2024 3 a.m. CST",23425,22393,24429,1004
SOCO,"12/27/2024 4 a.m. CST",23665,22662,24566,901
SOCO,"12/27/2024 5 a.m. CST",23953,23369,24769,816
SOCO,"12/27/2024 6 a.m. CST",24578,24436,25679,1101
SOCO,"12/27/2024 7 a.m. CST",25709,25614,27094,1385
SOCO,"12/27/2024 8 a.m. CST",26466,26311,27638,1172
SOCO,"12/27/2024 9 a.m. CST",27174,26979,28054,880
SOCO,"12/27/2024 10 a.m. CST",27542,27332,28213,671
SOCO,"12/27/2024 11 a.m. CST",27497,27278,28162,665
SOCO,"12/27/2024 12 p.m. CST",27600,26999,28086,486
SOCO,"12/27/2024 1 p.m. CST",27520,26554,28013,493
SOCO,"12/27/2024 2 p.m. CST",27207,26241,27803,596
SOCO,"12/27/2024 3 p.m. CST",26914,25993,27612,698
SOCO,"12/27/2024 4 p.m. CST",26250,25980,26880,630
SOCO,"12/27/2024 5 p.m. CST",26832,26695,27703,871
SOCO,"12/27/2024 6 p.m. CST",27340,27089,28075,735
SOCO,"12/27/2024 7 p.m. CST",27060,26695,27963,903
SOCO,"12/27/2024 8 p.m. CST",26299,25953,27351,1052
SOCO,"12/27/2024 9 p.m. CST",25505,25176,26465,960
SOCO,"12/27/2024 10 p.m. CST",24552,24204,25619,1067
SOCO,"12/27/2024 11 p.m. CST",23400,23228,24520,1120
SOCO,"12/28/2024 12 a.m. CST",22725,22229,23821,1096
SOCO,"12/28/2024 1 a.m. CST",21972,21391,22841,869
SOCO,"12/28/2024 2 a.m. CST",21749,20777,22490,741
SOCO,"12/28/2024 3 a.m. CST",21455,20491,22258,803
SOCO,"12/28/2024 4 a.m. CST",21391,20426,22364,973
SOCO,"12/28/2024 5 a.m. CST",20983,20688,21971,988
SOCO,"12/28/2024 6 a.m. CST",21335,21170,22609,1274
SOCO,"12/28/2024 7 a.m. CST",21983,21803,23136,1153
SOCO,"12/28/2024 8 a.m. CST",22664,22483,23823,1159
SOCO,"12/28/2024 9 a.m. CST",23524,23322,24512,988
SOCO,"12/28/2024 10 a.m. CST",24033,23822,24661,628
SOCO,"12/28/2024 11 a.m. CST",24236,24018,24815,579
SOCO,"12/28/2024 12 p.m. CST",24507,23934,25015,508
SOCO,"12/28/2024 1 p.m. CST",24307,23718,24840,533
SOCO,"12/28/2024 2 p.m. CST",24048,23467,24767,719
SOCO,"12/28/2024 3 p.m. CST",23846,23377,24673,827
SOCO,"12/28/2024 4 p.m. CST",23749,23525,24718,969
SOCO,"12/28/2024 5 p.m. CST",24421,24069,25211,790
SOCO,"12/28/2024 6 p.m. CST",25019,24648,25701,682
SOCO,"12/28/2024 7 p.m. CST",24705,24349,25259,554
SOCO,"12/28/2024 8 p.m. CST",24075,23728,24775,700
SOCO,"12/28/2024 9 p.m. CST",23333,23130,24138,805
SOCO,"12/28/2024 10 p.m. CST",22434,22247,23228,794
SOCO,"12/28/2024 11 p.m. CST",21333,21151,22195,862
SOCO,"12/29/2024 12 a.m. CST",20663,20101,21375,712
SOCO,"12/29/2024 1 a.m. CST",20113,19168,20654,541
SOCO,"12/29/2024 2 a.m. CST",19542,18568,20412,870
SOCO,"12/29/2024 3 a.m. CST",19287,18305,20123,836
SOCO,"12/29/2024 4 a.m. CST",19069,18072,19902,833
SOCO,"12/29/2024 5 a.m. CST",19139,18154,20068,929
SOCO,"12/29/2024 6 a.m. CST",18900,18636,20094,1194
SOCO,"12/29/2024 7 a.m. CST",19484,19277,20567,1083
SOCO,"12/29/2024 8 a.m. CST",20270,20046,21124,854
SOCO,"12/29/2024 9 a.m. CST",21263,21072,22077,814
SOCO,"12/29/2024 10 a.m. CST",21886,21674,22681,795
SOCO,"12/29/2024 11 a.m. CST",22125,21897,22937,812
SOCO,"12/29/2024 12 p.m. CST",22248,21980,23248,1000
SOCO,"12/29/2024 1 p.m. CST",22428,21821,23624,1196
SOCO,"12/29/2024 2 p.m. CST",22205,21587,23521,1316
SOCO,"12/29/2024 3 p.m. CST",22092,21474,23566,1474
SOCO,"12/29/2024 4 p.m. CST",21912,21670,23249,1337
SOCO,"12/29/2024 5 p.m. CST",22538,22397,23798,1260
SOCO,"12/29/2024 6 p.m. CST",23823,23595,24860,1037
SOCO,"12/29/2024 7 p.m. CST",23950,23718,25032,1082
SOCO,"12/29/2024 8 p.m. CST",23840,23628,24722,882
SOCO,"12/29/2024 9 p.m. CST",23445,23216,24377,932
SOCO,"12/29/2024 10 p.m. CST",22795,22589,23550,755
SOCO,"12/29/2024 11 p.m. CST",22032,21828,22943,911
SOCO,"12/30/2024 12 a.m. CST",21394,21191,22314,920
SOCO,"12/30/2024 1 a.m. CST",21558,20715,22079,521
SOCO,"12/30/2024 2 a.m. CST",21462,20498,21839,377
SOCO,"12/30/2024 3 a.m. CST",21530,20595,21839,309
SOCO,"12/30/2024 4 a.m. CST",22100,21152,22435,335
SOCO,"12/30/2024 5 a.m. CST",22756,22175,22984,228
SOCO,"12/30/2024 6 a.m. CST",23763,23570,24113,350
SOCO,"12/30/2024 7 a.m. CST",25249,25021,25981,732
SOCO,"12/30/2024 8 a.m. CST",25930,25689,26473,543
SOCO,"12/30/2024 9 a.m. CST",25683,25427,26420,737
SOCO,"12/30/2024 10 a.m. CST",25156,24909,25790,634
SOCO,"12/30/2024 11 a.m. CST",24902,24346,25481,579
SOCO,"12/30/2024 12 p.m. CST",24322,23668,25057,735
SOCO,"12/30/2024 1 p.m. CST",23815,23162,24600,785
SOCO,"12/30/2024 2 p.m. CST",23512,22849,24431,919
SOCO,"12/30/2024 3 p.m. CST",23315,22654,24695,1380
SOCO,"12/30/2024 4 p.m. CST",22937,22613,24378,1441
SOCO,"12/30/2024 5 p.m. CST",23435,23305,24642,1207
SOCO,"12/30/2024 6 p.m. CST",24655,24497,25699,1044
SOCO,"12/30/2024 7 p.m. CST",24783,24565,25876,1093
SOCO,"12/30/2024 8 p.m. CST",24653,24432,25613,960
SOCO,"12/30/2024 9 p.m. CST",24245,24042,25455,1210
SOCO,"12/30/2024 10 p.m. CST",23541,23337,24866,1325
SOCO,"12/30/2024 11 p.m. CST",22622,22402,23644,1022
SOCO,"12/31/2024 12 a.m. CST",21741,21912,22696,955
SOCO,"12/31/2024 1 a.m. CST",21776,20897,22403,627
SOCO,"12/31/2024 2 a.m. CST",21433,20508,22103,670
SOCO,"12/31/2024 3 a.m. CST",21286,20339,21800,514
SOCO,"12/31/2024 4 a.m. CST",21311,20392,21915,604
SOCO,"12/31/2024 5 a.m. CST",21521,20943,22234,713
SOCO,"12/31/2024 6 a.m. CST",22080,21882,23125,1045
SOCO,"12/31/2024 7 a.m. CST",22954,22769,23970,1016
SOCO,"12/31/2024 8 a.m. CST",23411,23215,24412,1001
SOCO,"12/31/2024 9 a.m. CST",23733,23499,24631,898
SOCO,"12/31/2024 10 a.m. CST",23681,23438,24451,770
SOCO,"12/31/2024 11 a.m. CST",23670,23298,24374,704
SOCO,"12/31/2024 12 p.m. CST",23642,22950,24501,859
SOCO,"12/31/2024 1 p.m. CST",23493,22743,24526,1033
SOCO,"12/31/2024 2 p.m. CST",23282,22536,24462,1180
SOCO,"12/31/2024 3 p.m. CST",23096,22341,24565,1469
SOCO,"12/31/2024 4 p.m. CST",23072,22461,24694,1622
SOCO,"12/31/2024 5 p.m. CST",23255,22981,24770,1515
SOCO,"12/31/2024 6 p.m. CST",24147,23892,25760,1613
SOCO,"12/31/2024 7 p.m. CST",23861,23630,25389,1528
SOCO,"12/31/2024 8 p.m. CST",23384,23127,24813,1429
SOCO,"12/31/2024 9 p.m. CST",22816,22584,24109,1293
SOCO,"12/31/2024 10 p.m. CST",22187,21929,23486,1299
SOCO,"12/31/2024 11 p.m. CST",21616,21392,22489,873
SOCO,"1/1/2025 12 a.m. CST",21136,20886,21958,822
