"BA Code","Timestamp (Hour Ending)","Demand (MWh)","Demand Forecast (MWh)","Net Generation (MWh)","Total Interchange (MWh)"
SOCO,"8/17/2024 3 p.m. CDT",41965,41625,44455,2490
SOCO,"8/17/2024 4 p.m. CDT",41992,41658,44516,2524
SOCO,"8/17/2024 5 p.m. CDT",41101,40855,43765,2664
SOCO,"8/17/2024 6 p.m. CDT",38863,38665,41448,2585
SOCO,"8/17/2024 7 p.m. CDT",35776,35628,37722,1946
SOCO,"8/17/2024 8 p.m. CDT",34202,33862,36031,1829
SOCO,"8/17/2024 9 p.m. CDT",32645,32303,35180,2535
SOCO,"8/17/2024 10 p.m. CDT",30843,30522,32962,2119
SOCO,"8/17/2024 11 p.m. CDT",28992,28613,30715,1723
SOCO,"8/18/2024 12 a.m. CDT",27195,26819,28856,1661
SOCO,"8/18/2024 1 a.m. CDT",25785,25324,27645,1860
SOCO,"8/18/2024 2 a.m. CDT",25376,24250,27121,1745
SOCO,"8/18/2024 3 a.m. CDT",24976,23405,26752,1776
SOCO,"8/18/2024 4 a.m. CDT",24457,22883,26292,1835
SOCO,"8/18/2024 5 a.m. CDT",24145,22599,25912,1767
SOCO,"8/18/2024 6 a.m. CDT",24291,22769,26064,1773
SOCO,"8/18/2024 7 a.m. CDT",24168,23108,26246,2078
SOCO,"8/18/2024 8 a.m. CDT",25224,24507,27533,2309
SOCO,"8/18/2024 9 a.m. CDT",27277,26484,29473,2196
SOCO,"8/18/2024 10 a.m. CDT",29312,28857,31429,2117
SOCO,"8/18/2024 11 a.m. CDT",31898,31529,34151,2253
SOCO,"8/18/2024 12 p.m. CDT",34932,34564,37236,2304
SOCO,"8/18/2024 1 p.m. CDT",37721,37310,39931,2210
SOCO,"8/18/2024 2 p.m. CDT",39720,39277,42143,2423
SOCO,"8/18/2024 3 p.m. CDT",40587,40176,42968,2381
SOCO,"8/18/2024 4 p.m. CDT",40432,40017,42977,2545
SOCO,"8/18/2024 5 p.m. CDT",40367,40010,42965,2598
SOCO,"8/18/2024 6 p.m. CDT",39368,39035,41955,2587
SOCO,"8/18/2024 7 p.m. CDT",37667,37414,40012,2345
SOCO,"8/18/2024 8 p.m. CDT",36174,35773,38106,1932
SOCO,"8/18/2024 9 p.m. CDT",34588,34113,36570,1982
SOCO,"8/18/2024 10 p.m. CDT",31847,31389,33747,1900
SOCO,"8/18/2024 11 p.m. CDT",29304,28874,30747,1443
SOCO,"8/19/2024 12 a.m. CDT",27320,26902,28862,1542
SOCO,"8/19/2024 1 a.m. CDT",26017,25286,27706,1689
SOCO,"8/19/2024 2 a.m. CDT",25190,24220,26997,1807
SOCO,"8/19/2024 3 a.m. CDT",24856,23495,26777,1921
SOCO,"8/19/2024 4 a.m. CDT",24620,23289,26636,2016
SOCO,"8/19/2024 5 a.m. CDT",24759,23809,26736,1977
SOCO,"8/19/2024 6 a.m. CDT",26043,25093,27647,1604
SOCO,"8/19/2024 7 a.m. CDT",26374,25889,28249,1875
SOCO,"8/19/2024 8 a.m. CDT",27139,26898,29241,2102
SOCO,"8/19/2024 9 a.m. CDT",28933,28629,31184,2251
SOCO,"8/19/2024 10 a.m. CDT",31184,30862,33414,2230
SOCO,"8/19/2024 11 a.m. CDT",33654,33298,35754,2100
SOCO,"8/19/2024 12 p.m. CDT",36117,35751,38301,2184
SOCO,"8/19/2024 1 p.m. CDT",38157,37781,40639,2482
SOCO,"8/19/2024 2 p.m. CDT",39481,39119,42274,2793
SOCO,"8/19/2024 3 p.m. CDT",40452,40081,43029,2577
SOCO,"8/19/2024 4 p.m. CDT",41060,40773,43648,2588
SOCO,"8/19/2024 5 p.m. CDT",41085,40795,43716,2631
SOCO,"8/19/2024 6 p.m. CDT",40324,40058,42774,2450
SOCO,"8/19/2024 7 p.m. CDT",38997,38747,41103,2106
SOCO,"8/19/2024 8 p.m. CDT",37214,36912,39306,2092
SOCO,"8/19/2024 9 p.m. CDT",35270,35018,37269,1999
SOCO,"8/19/2024 10 p.m. CDT",32323,32055,34156,1833
SOCO,"8/19/2024 11 p.m. CDT",29973,29437,31202,1229
SOCO,"8/20/2024 12 a.m. CDT",27699,27198,28989,1290
SOCO,"8/20/2024 1 a.m. CDT",26320,25443,27012,692
SOCO,"8/20/2024 2 a.m. CDT",25498,24184,26391,893
SOCO,"8/20/2024 3 a.m. CDT",24783,23429,25712,929
SOCO,"8/20/2024 4 a.m. CDT",24712,23110,25659,947
SOCO,"8/20/2024 5 a.m. CDT",25173,23502,25990,817
SOCO,"8/20/2024 6 a.m. CDT",25921,24726,26582,661
SOCO,"8/20/2024 7 a.m. CDT",26264,25439,27204,940
SOCO,"8/20/2024 8 a.m. CDT",27185,26321,28362,1177
SOCO,"8/20/2024 9 a.m. CDT",28460,27844,30052,1592
SOCO,"8/20/2024 10 a.m. CDT",30438,29990,32139,1701
SOCO,"8/20/2024 11 a.m. CDT",32572,32245,34355,1783
SOCO,"8/20/2024 12 p.m. CDT",34795,34461,36208,1413
SOCO,"8/20/2024 1 p.m. CDT",36770,36394,38136,1366
SOCO,"8/20/2024 2 p.m. CDT",38392,37986,40162,1770
SOCO,"8/20/2024 3 p.m. CDT",39620,39218,41549,1929
SOCO,"8/20/2024 4 p.m. CDT",40289,39974,42219,1930
SOCO,"8/20/2024 5 p.m. CDT",40402,40105,42385,1983
SOCO,"8/20/2024 6 p.m. CDT",39514,39243,41285,1771
SOCO,"8/20/2024 7 p.m. CDT",37898,37605,39277,1379
SOCO,"8/20/2024 8 p.m. CDT",35964,35644,37519,1555
SOCO,"8/20/2024 9 p.m. CDT",33937,33638,35527,1590
SOCO,"8/20/2024 10 p.m. CDT",31044,30780,32481,1437
SOCO,"8/20/2024 11 p.m. CDT",28437,28011,28831,394
SOCO,"8/21/2024 12 a.m. CDT",26418,25817,27019,601
SOCO,"8/21/2024 1 a.m. CDT",25596,24186,26430,834
SOCO,"8/21/2024 2 a.m. CDT",24848,23061,25806,958
SOCO,"8/21/2024 3 a.m. CDT",24136,22393,25073,937
SOCO,"8/21/2024 4 a.m. CDT",23536,22158,24401,865
SOCO,"8/21/2024 5 a.m. CDT",23972,22714,24862,890
SOCO,"8/21/2024 6 a.m. CDT",24851,24038,25970,1119
SOCO,"8/21/2024 7 a.m. CDT",25631,24802,27060,1429
SOCO,"8/21/2024 8 a.m. CDT",26314,25440,27767,1453
SOCO,"8/21/2024 9 a.m. CDT",27332,26578,28887,1555
SOCO,"8/21/2024 10 a.m. CDT",28490,28094,29967,1477
SOCO,"8/21/2024 11 a.m. CDT",30245,29794,31645,1400
SOCO,"8/21/2024 12 p.m. CDT",32188,31747,33381,1193
SOCO,"8/21/2024 1 p.m. CDT",34259,33827,35370,1111
SOCO,"8/21/2024 2 p.m. CDT",35957,35652,37220,1263
SOCO,"8/21/2024 3 p.m. CDT",37237,36883,38409,1172
SOCO,"8/21/2024 4 p.m. CDT",38145,37861,39252,1107
SOCO,"8/21/2024 5 p.m. CDT",38448,38169,39376,928
SOCO,"8/21/2024 6 p.m. CDT",37694,37486,38815,1121
SOCO,"8/21/2024 7 p.m. CDT",36468,36133,37344,876
SOCO,"8/21/2024 8 p.m. CDT",34822,34534,35700,878
SOCO,"8/21/2024 9 p.m. CDT",33169,32903,34344,1175
SOCO,"8/21/2024 10 p.m. CDT",30587,30307,31647,1060
SOCO,"8/21/2024 11 p.m. CDT",28540,28005,28833,293
SOCO,"8/22/2024 12 a.m. CDT",26558,26042,27083,525
SOCO,"8/22/2024 1 a.m. CDT",25771,24601,26161,390
SOCO,"8/22/2024 2 a.m. CDT",24919,23693,25356,437
SOCO,"8/22/2024 3 a.m. CDT",24310,23074,24907,597
SOCO,"8/22/2024 4 a.m. CDT",23994,22790,24529,535
SOCO,"8/22/2024 5 a.m. CDT",24599,23365,25060,461
SOCO,"8/22/2024 6 a.m. CDT",25982,24780,26438,456
SOCO,"8/22/2024 7 a.m. CDT",26093,25598,26993,900
SOCO,"8/22/2024 8 a.m. CDT",26761,26248,27596,835
SOCO,"8/22/2024 9 a.m. CDT",28141,27596,29164,1023
SOCO,"8/22/2024 10 a.m. CDT",29787,29221,31036,1249
SOCO,"8/22/2024 11 a.m. CDT",31600,30979,32866,1266
SOCO,"8/22/2024 12 p.m. CDT",33163,32497,34371,1208
SOCO,"8/22/2024 1 p.m. CDT",34522,34122,35987,1465
SOCO,"8/22/2024 2 p.m. CDT",35831,35380,37347,1516
SOCO,"8/22/2024 3 p.m. CDT",36745,36289,38116,1371
SOCO,"8/22/2024 4 p.m. CDT",37454,36979,38790,1336
SOCO,"8/22/2024 5 p.m. CDT",37329,36926,38535,1206
SOCO,"8/22/2024 6 p.m. CDT",36535,36182,37608,1073
SOCO,"8/22/2024 7 p.m. CDT",35169,34832,36304,1135
SOCO,"8/22/2024 8 p.m. CDT",33888,33526,34830,942
SOCO,"8/22/2024 9 p.m. CDT",32344,32017,33593,1249
SOCO,"8/22/2024 10 p.m. CDT",29934,29607,31196,1262
SOCO,"8/22/2024 11 p.m. CDT",27743,27199,28650,907
SOCO,"8/23/2024 12 a.m. CDT",26069,26314,27307,1238
SOCO,"8/23/2024 1 a.m. CDT",24972,23701,25735,763
SOCO,"8/23/2024 2 a.m. CDT",23906,22643,24448,542
SOCO,"8/23/2024 3 a.m. CDT",23202,21952,23792,590
SOCO,"8/23/2024 4 a.m. CDT",22924,21694,23519,595
SOCO,"8/23/2024 5 a.m. CDT",23252,22014,23803,551
SOCO,"8/23/2024 6 a.m. CDT",24379,23142,25063,684
SOCO,"8/23/2024 7 a.m. CDT",24667,23929,25841,1174
SOCO,"8/23/2024 8 a.m. CDT",25368,24830,26804,1436
SOCO,"8/23/2024 9 a.m. CDT",26657,26098,28649,1992
SOCO,"8/23/2024 10 a.m. CDT",28155,27561,30389,2234
SOCO,"8/23/2024 11 a.m. CDT",29830,29214,31982,2152
SOCO,"8/23/2024 12 p.m. CDT",31481,30831,33475,1994
SOCO,"8/23/2024 1 p.m. CDT",33270,32599,35351,2081
SOCO,"8/23/2024 2 p.m. CDT",34532,34113,36829,2297
SOCO,"8/23/2024 3 p.m. CDT",35686,35261,38169,2483
SOCO,"8/23/2024 4 p.m. CDT",36485,36149,38703,2218
SOCO,"8/23/2024 5 p.m. CDT",36731,36403,38827,2096
SOCO,"8/23/2024 6 p.m. CDT",35779,35480,37943,2164
SOCO,"8/23/2024 7 p.m. CDT",33913,33624,35980,2067
SOCO,"8/23/2024 8 p.m. CDT",32052,31752,33727,1675
SOCO,"8/23/2024 9 p.m. CDT",30271,29994,32145,1874
SOCO,"8/23/2024 10 p.m. CDT",28180,27875,29850,1670
SOCO,"8/23/2024 11 p.m. CDT",26385,25997,27673,1288
SOCO,"8/24/2024 12 a.m. CDT",24921,24162,25908,987
SOCO,"8/24/2024 1 a.m. CDT",23700,22705,24122,422
SOCO,"8/24/2024 2 a.m. CDT",22779,21431,23277,498
SOCO,"8/24/2024 3 a.m. CDT",22008,20662,22578,570
SOCO,"8/24/2024 4 a.m. CDT",21476,20265,21935,459
SOCO,"8/24/2024 5 a.m. CDT",21498,20298,22047,549
SOCO,"8/24/2024 6 a.m. CDT",21712,20529,22318,606
SOCO,"8/24/2024 7 a.m. CDT",21703,20775,23065,1362
SOCO,"8/24/2024 8 a.m. CDT",22721,21908,24298,1577
SOCO,"8/24/2024 9 a.m. CDT",24345,23794,26468,2123
SOCO,"8/24/2024 10 a.m. CDT",26045,25741,28277,2232
SOCO,"8/24/2024 11 a.m. CDT",28149,27797,30158,2009
SOCO,"8/24/2024 12 p.m. CDT",30277,29864,32384,2107
SOCO,"8/24/2024 1 p.m. CDT",32162,31803,34266,2104
SOCO,"8/24/2024 2 p.m. CDT",33863,33495,35973,2110
SOCO,"8/24/2024 3 p.m. CDT",35304,34929,37703,2399
SOCO,"8/24/2024 4 p.m. CDT",36395,36111,38715,2320
SOCO,"8/24/2024 5 p.m. CDT",36780,36460,39087,2307
SOCO,"8/24/2024 6 p.m. CDT",36185,35890,38415,2230
SOCO,"8/24/2024 7 p.m. CDT",34531,34229,36809,2278
SOCO,"8/24/2024 8 p.m. CDT",32596,32162,34872,2276
SOCO,"8/24/2024 9 p.m. CDT",30822,30363,32749,1927
SOCO,"8/24/2024 10 p.m. CDT",28674,28227,30228,1554
SOCO,"8/24/2024 11 p.m. CDT",26612,26083,27536,924
SOCO,"8/25/2024 12 a.m. CDT",24634,24104,25507,873
SOCO,"8/25/2024 1 a.m. CDT",23600,22586,23872,272
SOCO,"8/25/2024 2 a.m. CDT",22526,21521,22840,314
SOCO,"8/25/2024 3 a.m. CDT",22075,20698,22520,445
SOCO,"8/25/2024 4 a.m. CDT",21524,20163,22130,606
SOCO,"8/25/2024 5 a.m. CDT",21404,20060,22130,726
SOCO,"8/25/2024 6 a.m. CDT",21196,20168,22173,977
SOCO,"8/25/2024 7 a.m. CDT",21325,20380,22892,1567
SOCO,"8/25/2024 8 a.m. CDT",22584,21630,24472,1888
SOCO,"8/25/2024 9 a.m. CDT",24246,23591,26956,2710
SOCO,"8/25/2024 10 a.m. CDT",26265,25750,28915,2650
SOCO,"8/25/2024 11 a.m. CDT",28329,27971,30647,2318
SOCO,"8/25/2024 12 p.m. CDT",30883,30502,32902,2019
SOCO,"8/25/2024 1 p.m. CDT",33160,32842,35480,2320
SOCO,"8/25/2024 2 p.m. CDT",35149,34819,37571,2422
SOCO,"8/25/2024 3 p.m. CDT",36640,36288,39590,2950
SOCO,"8/25/2024 4 p.m. CDT",37777,37496,41193,3416
SOCO,"8/25/2024 5 p.m. CDT",38260,38124,41982,3722
SOCO,"8/25/2024 6 p.m. CDT",37899,37785,41531,3632
SOCO,"8/25/2024 7 p.m. CDT",36337,36260,39701,3364
SOCO,"8/25/2024 8 p.m. CDT",34608,34435,37906,3298
SOCO,"8/25/2024 9 p.m. CDT",32597,32271,35429,2832
SOCO,"8/25/2024 10 p.m. CDT",29826,29562,32286,2460
SOCO,"8/25/2024 11 p.m. CDT",27219,26984,29059,1840
SOCO,"8/26/2024 12 a.m. CDT",25403,24803,27267,1864
SOCO,"8/26/2024 1 a.m. CDT",24271,23151,25664,1393
SOCO,"8/26/2024 2 a.m. CDT",23377,22216,24791,1414
SOCO,"8/26/2024 3 a.m. CDT",22684,21559,24260,1576
SOCO,"8/26/2024 4 a.m. CDT",22594,21483,24215,1621
SOCO,"8/26/2024 5 a.m. CDT",23213,22087,24885,1672
SOCO,"8/26/2024 6 a.m. CDT",24531,23544,26125,1594
SOCO,"8/26/2024 7 a.m. CDT",25187,24604,27176,1989
SOCO,"8/26/2024 8 a.m. CDT",26175,25563,28067,1892
SOCO,"8/26/2024 9 a.m. CDT",27821,27187,30236,2415
SOCO,"8/26/2024 10 a.m. CDT",29711,29397,32281,2570
SOCO,"8/26/2024 11 a.m. CDT",32222,31891,34682,2460
SOCO,"8/26/2024 12 p.m. CDT",34764,34443,37394,2630
SOCO,"8/26/2024 1 p.m. CDT",37054,36721,39946,2892
SOCO,"8/26/2024 2 p.m. CDT",38774,38339,42425,3651
SOCO,"8/26/2024 3 p.m. CDT",40052,39583,44029,3977
SOCO,"8/26/2024 4 p.m. CDT",40917,40507,44959,4042
SOCO,"8/26/2024 5 p.m. CDT",41123,40751,45247,4124
SOCO,"8/26/2024 6 p.m. CDT",40376,40089,44221,3845
SOCO,"8/26/2024 7 p.m. CDT",38683,38379,42423,3740
SOCO,"8/26/2024 8 p.m. CDT",36933,36523,40198,3265
SOCO,"8/26/2024 9 p.m. CDT",34871,34495,37776,2905
SOCO,"8/26/2024 10 p.m. CDT",31910,31632,34012,2102
SOCO,"8/26/2024 11 p.m. CDT",29403,28885,30774,1371
SOCO,"8/27/2024 12 a.m. CDT",27385,26609,28788,1403
SOCO,"8/27/2024 1 a.m. CDT",26282,24916,27825,1543
SOCO,"8/27/2024 2 a.m. CDT",25191,23775,26757,1566
SOCO,"8/27/2024 3 a.m. CDT",24413,23010,25944,1531
SOCO,"8/27/2024 4 a.m. CDT",24547,22817,26158,1611
SOCO,"8/27/2024 5 a.m. CDT",25040,23350,26738,1698
SOCO,"8/27/2024 6 a.m. CDT",25909,24644,27518,1609
SOCO,"8/27/2024 7 a.m. CDT",26347,25487,28593,2246
SOCO,"8/27/2024 8 a.m. CDT",26878,26383,29617,2739
SOCO,"8/27/2024 9 a.m. CDT",28610,28078,31677,3067
SOCO,"8/27/2024 10 a.m. CDT",31081,30514,34334,3253
SOCO,"8/27/2024 11 a.m. CDT",34074,33476,37440,3366
SOCO,"8/27/2024 12 p.m. CDT",36603,36299,40955,4352
SOCO,"8/27/2024 1 p.m. CDT",39103,38771,43961,4858
SOCO,"8/27/2024 2 p.m. CDT",40888,40456,45572,4684
SOCO,"8/27/2024 3 p.m. CDT",42063,41540,46474,4411
SOCO,"8/27/2024 4 p.m. CDT",42871,42382,47145,4274
SOCO,"8/27/2024 5 p.m. CDT",42853,42481,47224,4371
SOCO,"8/27/2024 6 p.m. CDT",41896,41516,46197,4301
SOCO,"8/27/2024 7 p.m. CDT",40499,40136,44976,4477
SOCO,"8/27/2024 8 p.m. CDT",38882,38348,43254,4372
SOCO,"8/27/2024 9 p.m. CDT",36783,36280,41102,4319
SOCO,"8/27/2024 10 p.m. CDT",33947,33646,37623,3676
SOCO,"8/27/2024 11 p.m. CDT",31419,30865,33515,2096
SOCO,"8/28/2024 12 a.m. CDT",29119,28592,30561,1442
SOCO,"8/28/2024 1 a.m. CDT",27955,26838,29203,1248
SOCO,"8/28/2024 2 a.m. CDT",27051,25534,28400,1349
SOCO,"8/28/2024 3 a.m. CDT",26519,24797,27906,1387
SOCO,"8/28/2024 4 a.m. CDT",26148,24440,27672,1524
SOCO,"8/28/2024 5 a.m. CDT",26512,24796,27951,1439
SOCO,"8/28/2024 6 a.m. CDT",27618,26191,29008,1390
SOCO,"8/28/2024 7 a.m. CDT",28011,27064,29820,1809
SOCO,"8/28/2024 8 a.m. CDT",28617,28080,30818,2201
SOCO,"8/28/2024 9 a.m. CDT",30804,30246,33646,2842
SOCO,"8/28/2024 10 a.m. CDT",33752,33159,37147,3395
SOCO,"8/28/2024 11 a.m. CDT",36953,36334,40644,3691
SOCO,"8/28/2024 12 p.m. CDT",39484,38898,43316,3832
SOCO,"8/28/2024 1 p.m. CDT",41325,41032,45752,4427
SOCO,"8/28/2024 2 p.m. CDT",42782,42236,47068,4286
SOCO,"8/28/2024 3 p.m. CDT",43561,43220,48041,4480
SOCO,"8/28/2024 4 p.m. CDT",44027,43630,48373,4346
SOCO,"8/28/2024 5 p.m. CDT",43795,43469,48050,4255
SOCO,"8/28/2024 6 p.m. CDT",43115,42773,47463,4348
SOCO,"8/28/2024 7 p.m. CDT",41618,41300,45808,4190
SOCO,"8/28/2024 8 p.m. CDT",40353,39971,44526,4173
SOCO,"8/28/2024 9 p.m. CDT",38312,37992,42252,3940
SOCO,"8/28/2024 10 p.m. CDT",35504,35226,39180,3676
SOCO,"8/28/2024 11 p.m. CDT",33101,32561,35176,2075
SOCO,"8/29/2024 12 a.m. CDT",30835,30240,32268,1433
SOCO,"8/29/2024 1 a.m. CDT",28783,28417,29735,952
SOCO,"8/29/2024 2 a.m. CDT",27811,27112,28722,911
SOCO,"8/29/2024 3 a.m. CDT",27113,26227,28216,1103
SOCO,"8/29/2024 4 a.m. CDT",26779,25832,27878,1099
SOCO,"8/29/2024 5 a.m. CDT",27085,26256,28110,1025
SOCO,"8/29/2024 6 a.m. CDT",27935,27404,28862,927
SOCO,"8/29/2024 7 a.m. CDT",27954,28022,29535,1581
SOCO,"8/29/2024 8 a.m. CDT",27873,29069,29712,1839
SOCO,"8/29/2024 9 a.m. CDT",28975,31386,31783,2808
SOCO,"8/29/2024 10 a.m. CDT",31848,34471,34988,3140
SOCO,"8/29/2024 11 a.m. CDT",35336,37709,38783,3447
SOCO,"8/29/2024 12 p.m. CDT",37639,40225,41553,3914
SOCO,"8/29/2024 1 p.m. CDT",39012,41878,42532,3520
SOCO,"8/29/2024 2 p.m. CDT",40115,42921,43574,3459
SOCO,"8/29/2024 3 p.m. CDT",40596,43391,44373,3777
SOCO,"8/29/2024 4 p.m. CDT",41168,43659,45039,3871
SOCO,"8/29/2024 5 p.m. CDT",41191,43321,44941,3750
SOCO,"8/29/2024 6 p.m. CDT",39825,41800,43762,3937
SOCO,"8/29/2024 7 p.m. CDT",39959,39960,43762,3534
SOCO,"8/29/2024 8 p.m. CDT",37948,38767,41638,3690
SOCO,"8/29/2024 9 p.m. CDT",35890,36834,40063,4173
SOCO,"8/29/2024 10 p.m. CDT",33382,34151,36963,3581
SOCO,"8/29/2024 11 p.m. CDT",31207,31522,33300,2093
SOCO,"8/30/2024 12 a.m. CDT",28941,29246,30343,1402
SOCO,"8/30/2024 1 a.m. CDT",27829,27430,29096,1267
SOCO,"8/30/2024 2 a.m. CDT",26918,26052,28206,1288
SOCO,"8/30/2024 3 a.m. CDT",26083,25121,27533,1450
SOCO,"8/30/2024 4 a.m. CDT",25676,24730,27195,1519
SOCO,"8/30/2024 5 a.m. CDT",25932,25054,27294,1362
SOCO,"8/30/2024 6 a.m. CDT",26877,26108,28197,1320
SOCO,"8/30/2024 7 a.m. CDT",26837,26889,28534,1697
SOCO,"8/30/2024 8 a.m. CDT",26709,27964,28667,1958
SOCO,"8/30/2024 9 a.m. CDT",27687,29986,30130,2443
SOCO,"8/30/2024 10 a.m. CDT",30178,32343,33064,2886
SOCO,"8/30/2024 11 a.m. CDT",33243,34826,36090,2847
SOCO,"8/30/2024 12 p.m. CDT",35920,37200,39174,3254
SOCO,"8/30/2024 1 p.m. CDT",37705,39256,40845,3140
SOCO,"8/30/2024 2 p.m. CDT",38307,40682,41618,3311
SOCO,"8/30/2024 3 p.m. CDT",38715,41529,41989,3274
SOCO,"8/30/2024 4 p.m. CDT",38245,41939,41523,3278
SOCO,"8/30/2024 5 p.m. CDT",37241,41533,40494,3253
SOCO,"8/30/2024 6 p.m. CDT",36175,40296,39331,3156
SOCO,"8/30/2024 7 p.m. CDT",35469,38456,38510,3041
SOCO,"8/30/2024 8 p.m. CDT",34514,36634,37869,3355
SOCO,"8/30/2024 9 p.m. CDT",32912,34672,36683,3771
SOCO,"8/30/2024 10 p.m. CDT",30913,32261,34079,3166
SOCO,"8/30/2024 11 p.m. CDT",29428,29972,31530,2102
SOCO,"8/31/2024 12 a.m. CDT",27470,27883,29477,2007
SOCO,"8/31/2024 1 a.m. CDT",26702,26045,28768,2066
SOCO,"8/31/2024 2 a.m. CDT",26184,24880,28239,2055
SOCO,"8/31/2024 3 a.m. CDT",25187,23529,27136,1949
SOCO,"8/31/2024 4 a.m. CDT",24655,22677,26590,1935
SOCO,"8/31/2024 5 a.m. CDT",24474,22384,26392,1918
SOCO,"8/31/2024 6 a.m. CDT",24579,22742,26431,1852
SOCO,"8/31/2024 7 a.m. CDT",24216,22859,26353,2137
SOCO,"8/31/2024 8 a.m. CDT",25587,23910,27849,2262
SOCO,"8/31/2024 9 a.m. CDT",28140,26149,30391,2251
SOCO,"8/31/2024 10 a.m. CDT",30960,28988,33051,2091
SOCO,"8/31/2024 11 a.m. CDT",33565,31909,35589,2024
SOCO,"8/31/2024 12 p.m. CDT",36122,34694,38327,2205
SOCO,"8/31/2024 1 p.m. CDT",37520,37000,40190,2670
SOCO,"8/31/2024 2 p.m. CDT",38480,38621,41144,2664
SOCO,"8/31/2024 3 p.m. CDT",38892,39641,41722,2830
SOCO,"8/31/2024 4 p.m. CDT",39002,40134,41965,2963
SOCO,"8/31/2024 5 p.m. CDT",38309,39930,41204,2895
SOCO,"8/31/2024 6 p.m. CDT",37033,38643,40062,3029
SOCO,"8/31/2024 7 p.m. CDT",35319,36495,38138,2819
SOCO,"8/31/2024 8 p.m. CDT",34192,34538,36921,2729
SOCO,"8/31/2024 9 p.m. CDT",32662,32516,34747,2085
SOCO,"8/31/2024 10 p.m. CDT",31049,29984,32459,1410
SOCO,"8/31/2024 11 p.m. CDT",29122,27699,30766,1644
SOCO,"9/1/2024 12 a.m. CDT",27250,25664,28798,1548
