"BA Code","Timestamp (Hour Ending)","Demand (MWh)","Demand Forecast (MWh)","Net Generation (MWh)","Total Interchange (MWh)"
SOCO,"6/17/2024 4 p.m. CDT",41265,40968,44047,2782
SOCO,"6/17/2024 5 p.m. CDT",40922,40629,43644,2722
SOCO,"6/17/2024 6 p.m. CDT",40121,39860,43128,3007
SOCO,"6/17/2024 7 p.m. CDT",38873,38641,42169,3296
SOCO,"6/17/2024 8 p.m. CDT",37572,37277,40812,3240
SOCO,"6/17/2024 9 p.m. CDT",36271,36054,38919,2648
SOCO,"6/17/2024 10 p.m. CDT",33970,33787,36230,2260
SOCO,"6/17/2024 11 p.m. CDT",31554,31352,32776,1222
SOCO,"6/18/2024 12 a.m. CDT",29248,29093,30070,822
SOCO,"6/18/2024 1 a.m. CDT",28029,27203,27828,-201
SOCO,"6/18/2024 2 a.m. CDT",26631,25787,26406,-225
SOCO,"6/18/2024 3 a.m. CDT",26044,24831,25838,-206
SOCO,"6/18/2024 4 a.m. CDT",25706,24486,25443,-263
SOCO,"6/18/2024 5 a.m. CDT",25906,24695,25685,-221
SOCO,"6/18/2024 6 a.m. CDT",26414,25250,26251,-163
SOCO,"6/18/2024 7 a.m. CDT",26810,26221,27547,737
SOCO,"6/18/2024 8 a.m. CDT",28349,27764,29187,838
SOCO,"6/18/2024 9 a.m. CDT",29973,29530,31153,1180
SOCO,"6/18/2024 10 a.m. CDT",31806,31543,33197,1391
SOCO,"6/18/2024 11 a.m. CDT",33918,33722,35697,1779
SOCO,"6/18/2024 12 p.m. CDT",35601,35420,37499,1898
SOCO,"6/18/2024 1 p.m. CDT",37144,36934,38978,1834
SOCO,"6/18/2024 2 p.m. CDT",38304,38062,40218,1914
SOCO,"6/18/2024 3 p.m. CDT",38874,38661,40863,1989
SOCO,"6/18/2024 4 p.m. CDT",39176,39011,41185,2009
SOCO,"6/18/2024 5 p.m. CDT",39030,38776,41036,2006
SOCO,"6/18/2024 6 p.m. CDT",38096,37817,40214,2118
SOCO,"6/18/2024 7 p.m. CDT",36723,36401,38828,2105
SOCO,"6/18/2024 8 p.m. CDT",35352,35102,37198,1846
SOCO,"6/18/2024 9 p.m. CDT",34250,34016,36208,1958
SOCO,"6/18/2024 10 p.m. CDT",31983,31731,33994,2011
SOCO,"6/18/2024 11 p.m. CDT",29893,29430,30355,462
SOCO,"6/19/2024 12 a.m. CDT",28172,27331,28504,332
SOCO,"6/19/2024 1 a.m. CDT",26518,25633,26817,299
SOCO,"6/19/2024 2 a.m. CDT",25812,24564,26029,217
SOCO,"6/19/2024 3 a.m. CDT",25001,23715,25263,262
SOCO,"6/19/2024 4 a.m. CDT",24614,23372,24886,272
SOCO,"6/19/2024 5 a.m. CDT",24509,23505,25020,511
SOCO,"6/19/2024 6 a.m. CDT",25060,24066,25761,701
SOCO,"6/19/2024 7 a.m. CDT",25596,24941,26948,1352
SOCO,"6/19/2024 8 a.m. CDT",26939,26330,28545,1606
SOCO,"6/19/2024 9 a.m. CDT",28244,28013,30229,1985
SOCO,"6/19/2024 10 a.m. CDT",30253,30015,32374,2121
SOCO,"6/19/2024 11 a.m. CDT",32155,31873,34390,2235
SOCO,"6/19/2024 12 p.m. CDT",33783,33498,36530,2747
SOCO,"6/19/2024 1 p.m. CDT",35261,34984,38313,3052
SOCO,"6/19/2024 2 p.m. CDT",36347,36042,39261,2914
SOCO,"6/19/2024 3 p.m. CDT",37171,36904,39810,2639
SOCO,"6/19/2024 4 p.m. CDT",37893,37575,40519,2626
SOCO,"6/19/2024 5 p.m. CDT",37995,37659,41119,3124
SOCO,"6/19/2024 6 p.m. CDT",37174,36851,40218,3044
SOCO,"6/19/2024 7 p.m. CDT",36032,35736,38963,2931
SOCO,"6/19/2024 8 p.m. CDT",34595,34318,37380,2785
SOCO,"6/19/2024 9 p.m. CDT",33597,33361,36456,2859
SOCO,"6/19/2024 10 p.m. CDT",31485,31235,34247,2762
SOCO,"6/19/2024 11 p.m. CDT",29536,29055,30507,971
SOCO,"6/20/2024 12 a.m. CDT",27262,26788,27841,579
SOCO,"6/20/2024 1 a.m. CDT",25963,25114,26394,431
SOCO,"6/20/2024 2 a.m. CDT",24716,23888,25183,467
SOCO,"6/20/2024 3 a.m. CDT",24037,22996,24589,552
SOCO,"6/20/2024 4 a.m. CDT",23894,22710,24479,585
SOCO,"6/20/2024 5 a.m. CDT",24073,23125,24871,798
SOCO,"6/20/2024 6 a.m. CDT",24900,23957,25600,700
SOCO,"6/20/2024 7 a.m. CDT",25952,25065,27350,1398
SOCO,"6/20/2024 8 a.m. CDT",27418,26775,29047,1629
SOCO,"6/20/2024 9 a.m. CDT",29274,28762,31191,1917
SOCO,"6/20/2024 10 a.m. CDT",31275,31117,33352,2077
SOCO,"6/20/2024 11 a.m. CDT",33494,33292,35874,2380
SOCO,"6/20/2024 12 p.m. CDT",35328,35116,37964,2636
SOCO,"6/20/2024 1 p.m. CDT",36793,36606,39389,2596
SOCO,"6/20/2024 2 p.m. CDT",37955,37744,40582,2627
SOCO,"6/20/2024 3 p.m. CDT",38759,38546,41587,2828
SOCO,"6/20/2024 4 p.m. CDT",39442,39259,42438,2996
SOCO,"6/20/2024 5 p.m. CDT",39478,39334,42723,3245
SOCO,"6/20/2024 6 p.m. CDT",39017,38910,42178,3161
SOCO,"6/20/2024 7 p.m. CDT",37998,37807,40693,2695
SOCO,"6/20/2024 8 p.m. CDT",36120,35939,38699,2579
SOCO,"6/20/2024 9 p.m. CDT",34489,34360,36899,2410
SOCO,"6/20/2024 10 p.m. CDT",32101,31977,34602,2501
SOCO,"6/20/2024 11 p.m. CDT",29907,29393,31243,1336
SOCO,"6/21/2024 12 a.m. CDT",27330,27049,28380,1050
SOCO,"6/21/2024 1 a.m. CDT",26218,25190,27153,935
SOCO,"6/21/2024 2 a.m. CDT",25122,23734,26038,916
SOCO,"6/21/2024 3 a.m. CDT",24273,22830,25125,852
SOCO,"6/21/2024 4 a.m. CDT",23968,22515,24843,875
SOCO,"6/21/2024 5 a.m. CDT",23941,22770,25001,1060
SOCO,"6/21/2024 6 a.m. CDT",24051,23354,25230,1179
SOCO,"6/21/2024 7 a.m. CDT",25003,24392,26751,1748
SOCO,"6/21/2024 8 a.m. CDT",26810,26179,28913,2103
SOCO,"6/21/2024 9 a.m. CDT",29165,28530,31528,2363
SOCO,"6/21/2024 10 a.m. CDT",31843,31181,34342,2499
SOCO,"6/21/2024 11 a.m. CDT",34077,33747,36624,2547
SOCO,"6/21/2024 12 p.m. CDT",36357,36120,38911,2554
SOCO,"6/21/2024 1 p.m. CDT",38062,37869,41276,3214
SOCO,"6/21/2024 2 p.m. CDT",39389,39179,42719,3330
SOCO,"6/21/2024 3 p.m. CDT",40287,40031,43486,3199
SOCO,"6/21/2024 4 p.m. CDT",40921,40541,43941,3020
SOCO,"6/21/2024 5 p.m. CDT",41038,40719,44003,2965
SOCO,"6/21/2024 6 p.m. CDT",40330,40046,43583,3253
SOCO,"6/21/2024 7 p.m. CDT",39056,38835,41825,2769
SOCO,"6/21/2024 8 p.m. CDT",37082,36938,39932,2850
SOCO,"6/21/2024 9 p.m. CDT",35271,35110,38036,2765
SOCO,"6/21/2024 10 p.m. CDT",33127,32917,35503,2376
SOCO,"6/21/2024 11 p.m. CDT",30884,30383,31901,1017
SOCO,"6/22/2024 12 a.m. CDT",28478,28003,29469,991
SOCO,"6/22/2024 1 a.m. CDT",26933,25938,27620,687
SOCO,"6/22/2024 2 a.m. CDT",25515,24482,26152,637
SOCO,"6/22/2024 3 a.m. CDT",24499,23488,25085,586
SOCO,"6/22/2024 4 a.m. CDT",23964,22831,24666,702
SOCO,"6/22/2024 5 a.m. CDT",23941,22559,24617,676
SOCO,"6/22/2024 6 a.m. CDT",23834,22470,24600,766
SOCO,"6/22/2024 7 a.m. CDT",24048,23030,25279,1231
SOCO,"6/22/2024 8 a.m. CDT",25996,24989,27157,1161
SOCO,"6/22/2024 9 a.m. CDT",28592,27653,30173,1581
SOCO,"6/22/2024 10 a.m. CDT",31381,30735,33034,1653
SOCO,"6/22/2024 11 a.m. CDT",34015,33710,35764,1749
SOCO,"6/22/2024 12 p.m. CDT",36440,36178,38436,1996
SOCO,"6/22/2024 1 p.m. CDT",38240,37951,40150,1910
SOCO,"6/22/2024 2 p.m. CDT",39582,39265,41568,1986
SOCO,"6/22/2024 3 p.m. CDT",40453,40200,42494,2041
SOCO,"6/22/2024 4 p.m. CDT",41177,40921,43011,1834
SOCO,"6/22/2024 5 p.m. CDT",41297,41003,43126,1829
SOCO,"6/22/2024 6 p.m. CDT",40888,40535,42705,1817
SOCO,"6/22/2024 7 p.m. CDT",39874,39601,41619,1745
SOCO,"6/22/2024 8 p.m. CDT",37895,37667,39722,1827
SOCO,"6/22/2024 9 p.m. CDT",36308,36093,38240,1932
SOCO,"6/22/2024 10 p.m. CDT",34129,33943,36084,1955
SOCO,"6/22/2024 11 p.m. CDT",31680,31524,32861,1181
SOCO,"6/23/2024 12 a.m. CDT",29404,29212,30517,1113
SOCO,"6/23/2024 1 a.m. CDT",27850,27247,28759,909
SOCO,"6/23/2024 2 a.m. CDT",26438,25826,27392,954
SOCO,"6/23/2024 3 a.m. CDT",25209,24625,26133,924
SOCO,"6/23/2024 4 a.m. CDT",24490,23890,25412,922
SOCO,"6/23/2024 5 a.m. CDT",24037,23330,24977,940
SOCO,"6/23/2024 6 a.m. CDT",23947,22992,24945,998
SOCO,"6/23/2024 7 a.m. CDT",24436,23457,25650,1214
SOCO,"6/23/2024 8 a.m. CDT",26590,25639,27892,1302
SOCO,"6/23/2024 9 a.m. CDT",29229,28623,30592,1363
SOCO,"6/23/2024 10 a.m. CDT",32338,31860,33521,1183
SOCO,"6/23/2024 11 a.m. CDT",35420,35104,36995,1575
SOCO,"6/23/2024 12 p.m. CDT",37827,37537,39477,1650
SOCO,"6/23/2024 1 p.m. CDT",39652,39371,41257,1605
SOCO,"6/23/2024 2 p.m. CDT",40913,40617,42427,1514
SOCO,"6/23/2024 3 p.m. CDT",41611,41313,43232,1621
SOCO,"6/23/2024 4 p.m. CDT",42263,41993,43465,1202
SOCO,"6/23/2024 5 p.m. CDT",42506,42116,43751,1245
SOCO,"6/23/2024 6 p.m. CDT",42060,41690,43405,1345
SOCO,"6/23/2024 7 p.m. CDT",40786,40358,42161,1375
SOCO,"6/23/2024 8 p.m. CDT",39044,38726,40433,1389
SOCO,"6/23/2024 9 p.m. CDT",37504,37292,39087,1583
SOCO,"6/23/2024 10 p.m. CDT",35167,34990,37186,2019
SOCO,"6/23/2024 11 p.m. CDT",32486,32293,34066,1580
SOCO,"6/24/2024 12 a.m. CDT",30106,29887,31716,1610
SOCO,"6/24/2024 1 a.m. CDT",28601,28022,30255,1654
SOCO,"6/24/2024 2 a.m. CDT",27403,26826,29005,1602
SOCO,"6/24/2024 3 a.m. CDT",26634,26072,28202,1568
SOCO,"6/24/2024 4 a.m. CDT",26534,25856,28081,1547
SOCO,"6/24/2024 5 a.m. CDT",27211,26300,28774,1563
SOCO,"6/24/2024 6 a.m. CDT",27954,27019,29392,1438
SOCO,"6/24/2024 7 a.m. CDT",29084,28152,30714,1630
SOCO,"6/24/2024 8 a.m. CDT",30906,30041,32440,1534
SOCO,"6/24/2024 9 a.m. CDT",32739,32324,34138,1399
SOCO,"6/24/2024 10 a.m. CDT",35222,34824,36438,1216
SOCO,"6/24/2024 11 a.m. CDT",37784,37347,38520,736
SOCO,"6/24/2024 12 p.m. CDT",39865,39426,40684,819
SOCO,"6/24/2024 1 p.m. CDT",41389,41051,42636,1247
SOCO,"6/24/2024 2 p.m. CDT",42568,42217,44325,1757
SOCO,"6/24/2024 3 p.m. CDT",43086,42691,44857,1771
SOCO,"6/24/2024 4 p.m. CDT",43597,43285,45494,1897
SOCO,"6/24/2024 5 p.m. CDT",43490,43228,45345,1855
SOCO,"6/24/2024 6 p.m. CDT",42914,42685,44789,1875
SOCO,"6/24/2024 7 p.m. CDT",41825,41570,43772,1947
SOCO,"6/24/2024 8 p.m. CDT",39943,39757,41899,1956
SOCO,"6/24/2024 9 p.m. CDT",38019,37831,39621,1602
SOCO,"6/24/2024 10 p.m. CDT",35656,35209,36993,1337
SOCO,"6/24/2024 11 p.m. CDT",32886,32410,33787,901
SOCO,"6/25/2024 12 a.m. CDT",30169,29698,31047,878
SOCO,"6/25/2024 1 a.m. CDT",28476,27532,28983,507
SOCO,"6/25/2024 2 a.m. CDT",27092,25833,27308,216
SOCO,"6/25/2024 3 a.m. CDT",26048,24704,26359,311
SOCO,"6/25/2024 4 a.m. CDT",25467,24127,25814,347
SOCO,"6/25/2024 5 a.m. CDT",25565,24233,25851,286
SOCO,"6/25/2024 6 a.m. CDT",26108,24785,26638,530
SOCO,"6/25/2024 7 a.m. CDT",27292,25975,28231,939
SOCO,"6/25/2024 8 a.m. CDT",29148,27904,30278,1130
SOCO,"6/25/2024 9 a.m. CDT",31393,30227,32758,1365
SOCO,"6/25/2024 10 a.m. CDT",33377,33000,35134,1757
SOCO,"6/25/2024 11 a.m. CDT",36315,35991,37995,1680
SOCO,"6/25/2024 12 p.m. CDT",38955,38669,40323,1368
SOCO,"6/25/2024 1 p.m. CDT",41321,40975,42793,1472
SOCO,"6/25/2024 2 p.m. CDT",42832,42515,44825,1993
SOCO,"6/25/2024 3 p.m. CDT",43908,43612,46225,2317
SOCO,"6/25/2024 4 p.m. CDT",44688,44376,46894,2206
SOCO,"6/25/2024 5 p.m. CDT",44813,44372,46858,2045
SOCO,"6/25/2024 6 p.m. CDT",44224,43811,46179,1955
SOCO,"6/25/2024 7 p.m. CDT",43207,42761,45326,2119
SOCO,"6/25/2024 8 p.m. CDT",41234,40825,43333,2099
SOCO,"6/25/2024 9 p.m. CDT",39290,38996,40801,1511
SOCO,"6/25/2024 10 p.m. CDT",36939,36412,38313,1374
SOCO,"6/25/2024 11 p.m. CDT",33892,33389,34867,975
SOCO,"6/26/2024 12 a.m. CDT",31201,30685,31909,708
SOCO,"6/26/2024 1 a.m. CDT",29508,28520,30223,715
SOCO,"6/26/2024 2 a.m. CDT",28269,27026,29053,784
SOCO,"6/26/2024 3 a.m. CDT",27291,25942,28140,849
SOCO,"6/26/2024 4 a.m. CDT",26732,25395,27665,933
SOCO,"6/26/2024 5 a.m. CDT",26831,25486,27742,911
SOCO,"6/26/2024 6 a.m. CDT",27118,25968,28140,1022
SOCO,"6/26/2024 7 a.m. CDT",27876,27034,29066,1190
SOCO,"6/26/2024 8 a.m. CDT",29680,29082,31274,1594
SOCO,"6/26/2024 9 a.m. CDT",32349,31729,34215,1866
SOCO,"6/26/2024 10 a.m. CDT",35565,34967,37317,1752
SOCO,"6/26/2024 11 a.m. CDT",38530,38267,39735,1205
SOCO,"6/26/2024 12 p.m. CDT",41225,40906,42751,1526
SOCO,"6/26/2024 1 p.m. CDT",43143,42853,44810,1667
SOCO,"6/26/2024 2 p.m. CDT",44304,43937,45926,1622
SOCO,"6/26/2024 3 p.m. CDT",44729,44140,46655,1926
SOCO,"6/26/2024 4 p.m. CDT",44882,44321,46558,1676
SOCO,"6/26/2024 5 p.m. CDT",44145,43604,45804,1659
SOCO,"6/26/2024 6 p.m. CDT",43003,42405,44489,1486
SOCO,"6/26/2024 7 p.m. CDT",41523,40937,43063,1540
SOCO,"6/26/2024 8 p.m. CDT",39765,39378,41134,1369
SOCO,"6/26/2024 9 p.m. CDT",38384,38107,39720,1336
SOCO,"6/26/2024 10 p.m. CDT",36028,35808,37367,1339
SOCO,"6/26/2024 11 p.m. CDT",33801,33316,34537,736
SOCO,"6/27/2024 12 a.m. CDT",31536,31045,32301,765
SOCO,"6/27/2024 1 a.m. CDT",30148,29234,30516,368
SOCO,"6/27/2024 2 a.m. CDT",29167,27860,29498,331
SOCO,"6/27/2024 3 a.m. CDT",28175,26786,28526,351
SOCO,"6/27/2024 4 a.m. CDT",27750,26358,28262,512
SOCO,"6/27/2024 5 a.m. CDT",27895,26495,28438,543
SOCO,"6/27/2024 6 a.m. CDT",28550,27150,29178,628
SOCO,"6/27/2024 7 a.m. CDT",28674,28024,29593,919
SOCO,"6/27/2024 8 a.m. CDT",29948,29261,30843,895
SOCO,"6/27/2024 9 a.m. CDT",31373,30751,32561,1188
SOCO,"6/27/2024 10 a.m. CDT",32680,32484,33902,1222
SOCO,"6/27/2024 11 a.m. CDT",34463,34233,35697,1234
SOCO,"6/27/2024 12 p.m. CDT",36001,35726,37143,1142
SOCO,"6/27/2024 1 p.m. CDT",37311,37075,38217,906
SOCO,"6/27/2024 2 p.m. CDT",38318,38026,39264,946
SOCO,"6/27/2024 3 p.m. CDT",38855,38577,39936,1081
SOCO,"6/27/2024 4 p.m. CDT",38839,38533,40161,1322
SOCO,"6/27/2024 5 p.m. CDT",38058,37743,39443,1385
SOCO,"6/27/2024 6 p.m. CDT",37261,36935,38713,1452
SOCO,"6/27/2024 7 p.m. CDT",36492,36224,38353,1861
SOCO,"6/27/2024 8 p.m. CDT",35344,35151,37141,1797
SOCO,"6/27/2024 9 p.m. CDT",34240,34053,35744,1504
SOCO,"6/27/2024 10 p.m. CDT",32724,32266,33874,1150
SOCO,"6/27/2024 11 p.m. CDT",30919,30429,31754,835
SOCO,"6/28/2024 12 a.m. CDT",28563,28321,29509,946
SOCO,"6/28/2024 1 a.m. CDT",27597,26625,28151,554
SOCO,"6/28/2024 2 a.m. CDT",26690,25326,27238,548
SOCO,"6/28/2024 3 a.m. CDT",25997,24668,26649,652
SOCO,"6/28/2024 4 a.m. CDT",25760,24442,26260,500
SOCO,"6/28/2024 5 a.m. CDT",26201,24854,26846,645
SOCO,"6/28/2024 6 a.m. CDT",26655,25586,27480,825
SOCO,"6/28/2024 7 a.m. CDT",27162,26635,27939,777
SOCO,"6/28/2024 8 a.m. CDT",28667,28107,29674,1007
SOCO,"6/28/2024 9 a.m. CDT",30381,29820,31924,1543
SOCO,"6/28/2024 10 a.m. CDT",32306,32058,34044,1738
SOCO,"6/28/2024 11 a.m. CDT",34734,34500,36525,1791
SOCO,"6/28/2024 12 p.m. CDT",37067,36843,39060,1993
SOCO,"6/28/2024 1 p.m. CDT",38877,38623,41195,2318
SOCO,"6/28/2024 2 p.m. CDT",40019,39776,42399,2380
SOCO,"6/28/2024 3 p.m. CDT",40651,40383,43008,2357
SOCO,"6/28/2024 4 p.m. CDT",40923,40647,43030,2107
SOCO,"6/28/2024 5 p.m. CDT",40341,40114,42486,2145
SOCO,"6/28/2024 6 p.m. CDT",39421,39167,41640,2219
SOCO,"6/28/2024 7 p.m. CDT",37930,37778,39837,1907
SOCO,"6/28/2024 8 p.m. CDT",36237,36062,38130,1893
SOCO,"6/28/2024 9 p.m. CDT",35121,34945,37023,1902
SOCO,"6/28/2024 10 p.m. CDT",33255,33096,35157,1902
SOCO,"6/28/2024 11 p.m. CDT",31517,31008,32998,1481
SOCO,"6/29/2024 12 a.m. CDT",29474,28999,30649,1175
SOCO,"6/29/2024 1 a.m. CDT",28351,27413,29233,882
SOCO,"6/29/2024 2 a.m. CDT",27252,26232,28178,926
SOCO,"6/29/2024 3 a.m. CDT",26380,25387,27244,864
SOCO,"6/29/2024 4 a.m. CDT",26007,24902,26888,881
SOCO,"6/29/2024 5 a.m. CDT",25851,24790,26802,951
SOCO,"6/29/2024 6 a.m. CDT",25755,24847,26740,985
SOCO,"6/29/2024 7 a.m. CDT",25998,25256,27064,1066
SOCO,"6/29/2024 8 a.m. CDT",27214,26646,28608,1394
SOCO,"6/29/2024 9 a.m. CDT",29234,28688,31093,1859
SOCO,"6/29/2024 10 a.m. CDT",31329,31065,33137,1808
SOCO,"6/29/2024 11 a.m. CDT",33875,33593,35654,1779
SOCO,"6/29/2024 12 p.m. CDT",36028,35718,38085,2057
SOCO,"6/29/2024 1 p.m. CDT",37514,37196,39479,1965
SOCO,"6/29/2024 2 p.m. CDT",38391,38113,40525,2134
SOCO,"6/29/2024 3 p.m. CDT",38691,38283,40832,2141
SOCO,"6/29/2024 4 p.m. CDT",38510,38127,40688,2178
SOCO,"6/29/2024 5 p.m. CDT",38035,37692,40520,2485
SOCO,"6/29/2024 6 p.m. CDT",37218,36883,39507,2289
SOCO,"6/29/2024 7 p.m. CDT",36295,35925,38225,1930
SOCO,"6/29/2024 8 p.m. CDT",34986,34644,36851,1865
SOCO,"6/29/2024 9 p.m. CDT",34078,33737,35985,1907
SOCO,"6/29/2024 10 p.m. CDT",32438,32089,34250,1812
SOCO,"6/29/2024 11 p.m. CDT",30505,30303,32516,2011
SOCO,"6/30/2024 12 a.m. CDT",28555,28365,30070,1515
SOCO,"6/30/2024 1 a.m. CDT",27298,26891,28556,1258
SOCO,"6/30/2024 2 a.m. CDT",26400,25788,27491,1091
SOCO,"6/30/2024 3 a.m. CDT",25621,25006,26836,1215
SOCO,"6/30/2024 4 a.m. CDT",24983,24397,26039,1056
SOCO,"6/30/2024 5 a.m. CDT",25067,24185,26127,1060
SOCO,"6/30/2024 6 a.m. CDT",24944,24035,25911,967
SOCO,"6/30/2024 7 a.m. CDT",25408,24485,26318,910
SOCO,"6/30/2024 8 a.m. CDT",27327,26387,28504,1177
SOCO,"6/30/2024 9 a.m. CDT",29565,28958,30985,1420
SOCO,"6/30/2024 10 a.m. CDT",32157,31857,33518,1361
SOCO,"6/30/2024 11 a.m. CDT",35192,34869,36514,1322
SOCO,"6/30/2024 12 p.m. CDT",37730,37420,39167,1437
SOCO,"6/30/2024 1 p.m. CDT",39557,39118,41085,1528
SOCO,"6/30/2024 2 p.m. CDT",40393,39978,41913,1520
SOCO,"6/30/2024 3 p.m. CDT",40792,40377,42166,1374
SOCO,"6/30/2024 4 p.m. CDT",40930,40535,42147,1217
SOCO,"6/30/2024 5 p.m. CDT",40922,40551,42022,1100
SOCO,"6/30/2024 6 p.m. CDT",40442,40111,41484,1042
SOCO,"6/30/2024 7 p.m. CDT",39270,38959,40401,1131
SOCO,"6/30/2024 8 p.m. CDT",37634,37473,38831,1197
SOCO,"6/30/2024 9 p.m. CDT",36546,36420,37817,1271
SOCO,"6/30/2024 10 p.m. CDT",34535,34391,35559,1024
SOCO,"6/30/2024 11 p.m. CDT",32230,32042,33437,1207
SOCO,"7/1/2024 12 a.m. CDT",29590,29679,30775,1185
